Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,whois,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
pdffiller.com,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
mail2.googlle.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
vchfus-p.net,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1.0,1
at-t-mail-2bf053.webflow.io,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
taplink.cc,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
swisspost.ceskakrypt.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
snake-doo6-ixu1.fbxjo1ul4371.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
acwikla.beatabenedyct.pl,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
remondrebezere.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
chaueir-9794610.cloud-fr1.unispace.io,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
app-dragonest3.ynu8nwat4s-jqp3ve9yl650.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
poczta-polsk.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
sbofaeddprepaid.w3spaces.com,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,1
bafybeicut2gtz2rcrdw2vby4vlndj2ehe7ph64scqtjwjqw6kcpy6esdti.ipfs.cf-ipfs.com,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
gateway.pinata.cloud,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
bi-live-industrial-09.atsnx.com,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0.0,1
nftstorage.link,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,1
sp648692.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
centro-asistencia.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
meta-business-case-78d4d.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
autenticar-usuario.galicia5oporte.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
app-ujicoba.liveblog365.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1
gateway.pinata.cloud,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
bean.olszewska.nieruchomosci.pl,0,1,1,2,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
geminilogcn.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
gdfgsdthye543698kc.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
mufg-ong.asia,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
deli.bz,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
advertise-fb-warrant-10a8e.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
sp697628.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
jpostdc.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
bgtrfds.ezua.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
contact-for-case-reply-dbs2.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
gateway.ipfs.io,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
kundenportal-dkb.is-certified.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,,1
pub-fe29ef2e295948efbacdbcfc2435f9df.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
avon-pr.site,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
reviewe-014035.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
meine-pushtan.com,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
momeykite.lffzfx.com,0,0,1,3,0,0,1,0,0,1,0,0,1,1,1,1,0.0,1
bancodobrasil.ethicspoint.eu,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
biiing.net,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
renew-5ccf8.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
log.chambacked.my.id,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
ups-postage.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
qontomsg03.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
kueronekayacotn-co-jp.kuerocekayacoto.gbykac.top,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
ciyesa.com.mx,0,0,0,5,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
meta-pads.link,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1.0,1
installmart.com,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0.0,1
amendegouv.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
jppostut.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.0,1
b126eso.myraidbox.de,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
file-share-from-rackham-open-folder-view.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
hja-3ef.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
bafybeif3ewo4tpq3ofhiqavjmqsqlejajtuuthhjjjbc3xuglzjpqkkbha.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
suauarchitecture.fr,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
bafybeihccxkg2qcztx2idkyhcvupknnyvxq74y6msquz3zi5bltnrzu6ny.ipfs.infura-ipfs.io,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0,1
cf-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,1,1,1,0.0,1
promeregalos.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
late-sun-975a.kpedhgrt.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
bafybeic3qlagvtwguixqpmaraszi46bxkehb23zmdey2q4ni7xywszb3pm.ipfs.nftstorage.link,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
croisthegame.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
bogomil.cfprzemo.com.pl,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
dev-itaupyinformetotal.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
rennefeliz-outubro.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,,1
mvn4o5ohop.site2unblock.online,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
pub-0f2799b485784940bee3eecb0c599196.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
shrill-recipe-1999.on.fleek.co,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1
43.134.167.94,0,0,1,3,1,0,0,0,0,1,1,1,1,1,1,1,0.0,1
pexa-exec878656645464564756757656456465.web.app,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
billtobox-b4acc.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
cloudflare-ipfs.com,0,0,1,3,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
irsrev.agency,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1.0,1
